duplicate_url,duplicate_job_id,original_job_id,original_url,similarity
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_1920_1080_1500_3000.mp4?cb=1722238080000,url_0048,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.985460
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_1280_720_1500_3000.mp4?cb=1722243780000,url_0051,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.986935
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_640_360_600_2997.mp4?cb=1722242820000,url_0055,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.983355
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_640_360_600_2997.mp4?cb=1722242760000,url_0065,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.983355
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_1024_576_1200_2997.mp4?cb=1722242760000,url_0070,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.988226
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_640_360_600_2997.mp4?cb=1722242760000,url_0077,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.983886
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_1024_576_1200_3000.mp4?cb=1722243780000,url_0094,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.986983
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_1920_1080_1500_3000.mp4?cb=1722241260000,url_0098,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.984509
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_1024_576_1200_3000.mp4?cb=1722243720000,url_0128,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.986983
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_640_360_600_3000.mp4?cb=1722243720000,url_0133,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.982142
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_1024_576_1200_2997.mp4?cb=1722242820000,url_0141,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.988599
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_1280_720_1500_2997.mp4?cb=1722242760000,url_0225,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.987738
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_1920_1080_2500_3000.mp4?cb=1722243720000,url_0250,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.989805
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_1280_720_1500_2997.mp4?cb=1722242760000,url_0298,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.986746
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_640_360_600_2997.mp4?cb=1722242820000,url_0315,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.983886
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_1024_576_1200_2997.mp4?cb=1722242760000,url_0345,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.988599
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_1920_1080_2500_3000.mp4?cb=1722243780000,url_0349,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.987804
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_640_360_600_3000.mp4?cb=1722243780000,url_0350,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.982142
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_640_360_600_3000.mp4?cb=1722243780000,url_0367,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.982807
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_1024_576_1200_3000.mp4?cb=1724934000000,url_0386,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.986983
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_1280_720_1500_2997.mp4?cb=1722242820000,url_0421,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.987738
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_1024_576_1200_2997.mp4?cb=1727550720000,url_0490,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.988599
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_1280_720_1500_3000.mp4?cb=1722243720000,url_0560,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.986935
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_1024_576_1200_3000.mp4?cb=1722243780000,url_0562,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.987580
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_1024_576_1200_2997.mp4?cb=1722242820000,url_0604,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.988226
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_1280_720_1500_3000.mp4?cb=1722243780000,url_0666,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.990032
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_1024_576_1200_2997.mp4?cb=1724920020000,url_0696,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.988599
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_1280_720_1500_2997.mp4?cb=1724920020000,url_0747,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.986746
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_1280_720_1500_2997.mp4?cb=1724920020000,url_0755,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.987738
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_1024_576_1200_2997.mp4?cb=1724919960000,url_0778,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.988599
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_1280_720_1500_3000.mp4?cb=1724934000000,url_0779,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.986935
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_1280_720_1500_2997.mp4?cb=1724919960000,url_0782,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.987738
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_1920_1080_2500_3000.mp4?cb=1724934000000,url_0784,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.989805
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_640_360_600_3000.mp4?cb=1724934000000,url_0788,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.982142
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_1024_576_1200_2997.mp4?cb=1724919960000,url_0794,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.988226
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_640_360_600_3000.mp4?cb=1724934000000,url_0795,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.982807
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_640_360_600_2997.mp4?cb=1724919960000,url_0804,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.983355
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_1920_1080_2500_3000.mp4?cb=1724934000000,url_0805,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.987804
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_640_360_600_2997.mp4?cb=1724919960000,url_0806,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.983886
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_640_360_600_3000.mp4?cb=1724933880000,url_0820,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.982807
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_1280_720_1500_2997.mp4?cb=1724919960000,url_0822,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.986746
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_1920_1080_2500_3000.mp4?cb=1724933880000,url_0833,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.987804
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_1024_576_1200_3000.mp4?cb=1724934000000,url_1043,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.987580
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_1280_720_1500_3000.mp4?cb=1724934000000,url_1051,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.990032
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_640_360_600_2997.mp4?cb=1724920020000,url_1059,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.983886
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_1024_576_1200_2997.mp4?cb=1724920020000,url_1112,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.988226
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_640_360_600_2997.mp4?cb=1724920020000,url_1134,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.983355
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_640_360_600_2997.mp4?cb=1727550720000,url_1202,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.983886
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_1024_576_1200_2997.mp4?cb=1727550720000,url_1215,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.988226
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_1280_720_1500_2997.mp4?cb=1727550720000,url_1216,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.987738
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_1280_720_1500_2997.mp4?cb=1727550720000,url_1223,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.986746
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_640_360_600_2997.mp4?cb=1727550720000,url_1225,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.983355
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_1280_720_1500_3000.mp4?cb=1722243720000,url_1667,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.990032
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_640_360_600_3000.mp4?cb=1730298600000,url_1791,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.982142
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_1024_576_1200_3000.mp4?cb=1730298600000,url_1912,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.987580
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_1280_720_1500_3000.mp4?cb=1730298600000,url_1957,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.990032
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_1920_1080_2500_3000.mp4?cb=1719851760000,url_2253,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.987804
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_1024_576_1200_2997.mp4,url_2278,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.988226
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_1920_1080_1500_3000.mp4?cb=1722241200000,url_2320,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.984509
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_640_360_600_3000.mp4,url_2406,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.982142
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_640_360_600_2997.mp4,url_2436,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.983355
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_640_360_600_3000.mp4?cb=1719851760000,url_2498,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.982731
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_1024_576_1200_3000.mp4?cb=1719851760000,url_2510,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.987580
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_1024_576_1200_2997.mp4,url_2525,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.988599
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_640_360_600_3000.mp4?cb=1722241200000,url_2704,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.982731
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_1024_576_1200_3000.mp4?cb=1719903240000,url_2815,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.986983
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_640_360_600_3000.mp4?cb=1719903240000,url_2858,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.982835
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_1280_720_1500_2997.mp4?cb=1719835860000,url_2922,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.986746
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_1024_576_1200_3000.mp4?cb=1719851760000,url_2923,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.986983
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_1024_576_1200_3000.mp4?cb=1733052780000,url_2940,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.986983
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_640_360_600_2997.mp4?cb=1719835860000,url_2950,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.983886
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_1920_1080_1500_3000.mp4?cb=1722241200000,url_2984,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.985460
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_1280_720_1500_3000.mp4?cb=1719851760000,url_3017,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.990032
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_1920_1080_2500_3000.mp4?cb=1719903240000,url_3047,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.987804
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_640_360_600_3000.mp4?cb=1719835680000,url_3056,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.982142
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_640_360_600_3000.mp4?cb=1719851760000,url_3074,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.982142
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_640_360_600_2997.mp4?cb=1719835860000,url_3078,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.983355
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_1920_1080_2500_3000.mp4?cb=1719903240000,url_3083,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.989805
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_1280_720_1500_2997.mp4?cb=1719835860000,url_3088,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.987738
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_1280_720_1500_3000.mp4?cb=1719851760000,url_3091,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.986903
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_1024_576_1200_3000.mp4?cb=1719903240000,url_3103,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.987580
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_1920_1080_1500_3000.mp4?cb=1719835680000,url_3152,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.984509
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_1920_1080_2500_3000.mp4?cb=1719851760000,url_3177,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.989805
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_1280_720_1500_3000.mp4?cb=1719903240000,url_3186,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.986903
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_1920_1080_1500_3000.mp4?cb=1719835680000,url_3199,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.985460
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_640_360_600_3000.mp4?cb=1733052780000,url_3206,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.982835
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_1920_1080_1500_3000.mp4?cb=1722241140000,url_3248,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.984509
https://ads-cdn.fptplay.net/static/banner/2024/07/29_66a721dbdd95630001101630.mp4,url_3254,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.982162
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_640_360_600_3000.mp4?cb=1719903240000,url_3286,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.982142
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_1024_576_1200_2997.mp4?cb=1719835860000,url_3393,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.988226
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_1280_720_1500_3000.mp4?cb=1730298600000,url_3527,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.986903
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_1024_576_1200_3000.mp4?cb=1730298600000,url_3537,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.986983
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_640_360_600_2997.mp4,url_3567,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.983886
https://cdn.flashtalking.com/196499/HS_15s_South_Apr23_1920_1080_2500_3000.mp4?cb=1730298600000,url_3619,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.989805
https://cdn.flashtalking.com/196499/HS_15s_North_Apr23_1920_1080_2500_3000.mp4?cb=1730298600000,url_5477,url_6864,https://cdn.flashtalking.com/211217/HS_CoolMen_GO_SEandOthers_15s_1920_1080_2500_3000.mp4?cb=1734195360000,0.987804
